date,blood_bank_id,blood_group,component_type,opening_inventory,donations_collected,units_discarded_tti,transfers_in,transfers_out,units_requested,units_fulfilled,units_expired,units_wasted,closing_inventory
2024-05-06,BB010,AB+,FFP,75,0,0,0,0,0,0,0,0,75
2024-05-06,BB010,O-,PRBC,97,1,0,0,0,0,0,0,0,98
2024-05-06,BB010,O-,Platelets,5,1,0,0,0,1,1,0,0,5
2024-05-06,BB010,O-,FFP,48,3,0,0,0,0,0,0,0,51
2024-05-06,BB010,B-,PRBC,53,0,0,0,0,1,1,0,0,52
2024-05-06,BB010,B-,Platelets,1,0,0,0,0,1,1,0,0,0
2024-05-06,BB010,B-,FFP,18,1,0,0,0,0,0,0,0,19
2024-05-06,BB010,A-,PRBC,57,0,0,0,0,3,3,0,0,54
2024-05-06,BB010,A-,Platelets,4,1,0,0,0,0,0,0,0,5
2024-05-06,BB010,A-,FFP,27,0,0,0,0,0,0,0,0,27
2024-05-06,BB010,AB-,PRBC,7,0,0,0,0,0,0,0,0,7
2024-05-06,BB010,AB-,Platelets,1,0,0,0,0,0,0,0,0,1
2024-05-06,BB010,AB-,FFP,32,0,0,0,0,0,0,0,0,32
2024-05-06,BB011,O+,PRBC,600,19,0,0,0,7,7,0,0,612
2024-05-06,BB011,O+,Platelets,29,6,0,0,0,3,3,0,0,32
2024-05-06,BB011,O+,FFP,111,4,0,0,0,3,3,0,0,112
2024-05-06,BB011,B+,PRBC,312,15,0,0,0,13,13,0,0,314
2024-05-06,BB011,B+,Platelets,0,4,0,0,0,2,2,0,0,2
2024-05-06,BB011,B+,FFP,12,4,0,0,0,1,1,0,0,15
2024-05-06,BB011,A+,PRBC,118,6,0,0,0,1,1,0,0,123
2024-05-06,BB011,A+,Platelets,17,0,0,0,0,3,3,1,1,13
2024-05-06,BB011,A+,FFP,101,2,0,0,0,7,7,0,0,96
2024-05-06,BB011,AB+,PRBC,112,1,0,0,0,0,0,0,0,113
2024-05-06,BB011,AB+,Platelets,0,0,0,0,0,1,0,0,0,0
2024-05-06,BB011,AB+,FFP,46,2,0,0,0,0,0,0,0,48
2024-05-06,BB011,O-,PRBC,36,2,0,0,0,1,1,0,0,37
2024-05-06,BB011,O-,Platelets,4,2,0,0,0,1,1,0,0,5
2024-05-06,BB011,O-,FFP,37,1,0,0,0,0,0,0,0,38
2024-05-06,BB011,B-,PRBC,29,0,0,0,0,0,0,0,0,29
2024-05-06,BB011,B-,Platelets,3,2,0,0,0,0,0,0,0,5
2024-05-06,BB011,B-,FFP,25,1,0,0,0,0,0,0,0,26
2024-05-06,BB011,A-,PRBC,21,1,0,0,0,1,1,0,0,21
2024-05-06,BB011,A-,Platelets,1,0,0,0,0,0,0,0,0,1
2024-05-06,BB011,A-,FFP,34,0,0,0,0,0,0,0,0,34
2024-05-06,BB011,AB-,PRBC,15,0,0,0,0,1,1,0,0,14
2024-05-06,BB011,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-06,BB011,AB-,FFP,10,0,0,0,0,0,0,0,0,10
2024-05-06,BB012,O+,PRBC,161,2,0,0,0,0,0,0,0,163
2024-05-06,BB012,O+,Platelets,10,4,0,0,0,2,2,0,0,12
2024-05-06,BB012,O+,FFP,158,2,0,0,1,4,4,0,0,155
2024-05-06,BB012,B+,PRBC,109,3,0,0,0,8,8,0,0,104
2024-05-06,BB012,B+,Platelets,7,1,0,0,0,3,3,0,0,5
2024-05-06,BB012,B+,FFP,30,0,0,0,0,0,0,0,0,30
2024-05-06,BB012,A+,PRBC,129,1,0,0,0,3,3,0,0,127
2024-05-06,BB012,A+,Platelets,11,2,0,0,0,0,0,0,0,13
2024-05-06,BB012,A+,FFP,87,1,0,0,0,2,2,0,0,86
2024-05-06,BB012,AB+,PRBC,6,0,0,0,0,2,2,0,0,4
2024-05-06,BB012,AB+,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-06,BB012,AB+,FFP,25,1,0,0,0,0,0,0,0,26
2024-05-06,BB012,O-,PRBC,4,2,0,0,0,1,1,0,0,5
2024-05-06,BB012,O-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-06,BB012,O-,FFP,6,0,0,0,3,0,0,0,0,3
2024-05-06,BB012,B-,PRBC,2,0,0,0,0,0,0,0,0,2
2024-05-06,BB012,B-,Platelets,1,0,0,0,0,0,0,0,0,1
2024-05-06,BB012,B-,FFP,1,0,0,0,0,0,0,0,0,1
2024-05-06,BB012,A-,PRBC,10,0,0,0,0,0,0,0,0,10
2024-05-06,BB012,A-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-06,BB012,A-,FFP,7,0,0,0,0,0,0,0,0,7
2024-05-06,BB012,AB-,PRBC,12,0,0,0,0,0,0,0,0,12
2024-05-06,BB012,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-06,BB012,AB-,FFP,8,0,0,0,0,0,0,0,0,8
2024-05-07,BB001,O+,PRBC,602,18,0,0,0,15,15,0,0,605
2024-05-07,BB001,O+,Platelets,60,3,0,0,0,5,5,1,1,57
2024-05-07,BB001,O+,FFP,226,3,0,0,0,13,13,0,0,216
2024-05-07,BB001,B+,PRBC,479,28,0,0,0,4,4,0,0,503
2024-05-07,BB001,B+,Platelets,40,1,0,0,0,1,1,0,0,40
2024-05-07,BB001,B+,FFP,347,15,0,0,0,1,1,0,0,361
2024-05-07,BB001,A+,PRBC,392,2,0,0,0,2,2,0,0,392
2024-05-07,BB001,A+,Platelets,55,7,0,0,0,0,0,0,0,62
2024-05-07,BB001,A+,FFP,287,3,0,0,4,3,3,0,0,283
2024-05-07,BB001,AB+,PRBC,42,0,0,0,0,1,1,0,0,41
2024-05-07,BB001,AB+,Platelets,0,1,0,0,0,0,0,0,0,1
2024-05-07,BB001,AB+,FFP,69,3,0,4,0,2,2,0,0,74
2024-05-07,BB001,O-,PRBC,70,0,0,0,0,1,1,0,0,69
2024-05-07,BB001,O-,Platelets,5,1,0,0,0,1,1,0,0,5
2024-05-07,BB001,O-,FFP,36,3,0,0,0,0,0,0,0,39
2024-05-07,BB001,B-,PRBC,60,3,0,0,0,2,2,0,0,61
2024-05-07,BB001,B-,Platelets,1,1,0,0,0,1,1,0,0,1
2024-05-07,BB001,B-,FFP,14,1,0,0,0,1,1,0,0,14
2024-05-07,BB001,A-,PRBC,31,1,0,0,0,2,2,0,0,30
2024-05-07,BB001,A-,Platelets,0,0,0,5,0,0,0,0,0,5
2024-05-07,BB001,A-,FFP,24,0,0,0,0,0,0,0,0,24
2024-05-07,BB001,AB-,PRBC,13,0,0,4,0,0,0,0,0,17
2024-05-07,BB001,AB-,Platelets,1,0,0,0,0,0,0,0,0,1
2024-05-07,BB001,AB-,FFP,57,0,0,0,0,0,0,0,0,57
2024-05-07,BB002,O+,PRBC,608,1,0,0,0,9,9,0,0,600
2024-05-07,BB002,O+,Platelets,38,1,0,0,0,10,10,0,0,29
2024-05-07,BB002,O+,FFP,296,2,0,0,0,2,2,0,0,296
2024-05-07,BB002,B+,PRBC,274,0,0,0,0,14,14,0,0,260
2024-05-07,BB002,B+,Platelets,6,7,0,0,0,2,2,0,0,11
2024-05-07,BB002,B+,FFP,133,0,0,0,0,9,9,0,0,124
2024-05-07,BB002,A+,PRBC,234,19,0,0,0,5,5,0,0,248
2024-05-07,BB002,A+,Platelets,8,5,0,0,0,1,1,0,0,12
2024-05-07,BB002,A+,FFP,85,4,0,0,0,2,2,0,0,87
2024-05-07,BB002,AB+,PRBC,113,8,0,0,0,0,0,0,0,121
2024-05-07,BB002,AB+,Platelets,3,1,0,0,0,0,0,0,0,4
2024-05-07,BB002,AB+,FFP,10,1,0,0,0,1,1,0,0,10
2024-05-07,BB002,O-,PRBC,58,1,0,0,0,1,1,0,0,58
2024-05-07,BB002,O-,Platelets,6,0,0,0,0,1,1,2,2,3
2024-05-07,BB002,O-,FFP,27,1,0,0,0,1,1,0,0,27
2024-05-07,BB002,B-,PRBC,13,0,0,0,0,0,0,0,0,13
2024-05-07,BB002,B-,Platelets,0,1,0,0,0,1,1,0,0,0
2024-05-07,BB002,B-,FFP,41,0,0,0,0,0,0,0,0,41
2024-05-07,BB002,A-,PRBC,25,0,0,0,0,1,1,0,0,24
2024-05-07,BB002,A-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-07,BB002,A-,FFP,36,0,0,0,0,0,0,0,0,36
2024-05-07,BB002,AB-,PRBC,5,0,0,0,0,0,0,0,0,5
2024-05-07,BB002,AB-,Platelets,4,0,0,0,0,0,0,0,0,4
2024-05-07,BB002,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2024-05-07,BB003,O+,PRBC,280,12,0,0,0,11,11,0,0,281
2024-05-07,BB003,O+,Platelets,55,12,0,0,0,9,9,0,0,58
2024-05-07,BB003,O+,FFP,214,13,0,0,0,9,9,0,0,218
2024-05-07,BB003,B+,PRBC,590,18,0,0,0,15,15,0,0,593
2024-05-07,BB003,B+,Platelets,63,5,0,0,0,9,9,0,0,59
2024-05-07,BB003,B+,FFP,349,7,0,0,0,1,1,0,0,355
2024-05-07,BB003,A+,PRBC,396,9,0,0,0,1,1,0,0,404
2024-05-07,BB003,A+,Platelets,3,23,0,0,0,5,5,0,0,21
2024-05-07,BB003,A+,FFP,399,4,0,0,0,3,3,0,0,400
2024-05-07,BB003,AB+,PRBC,9,1,0,0,0,11,10,0,0,0
2024-05-07,BB003,AB+,Platelets,11,4,0,0,0,4,4,0,0,11
2024-05-07,BB003,AB+,FFP,146,3,0,0,0,0,0,0,0,149
2024-05-07,BB003,O-,PRBC,13,2,0,0,0,2,2,0,0,13
2024-05-07,BB003,O-,Platelets,5,1,0,0,0,1,1,0,0,5
2024-05-07,BB003,O-,FFP,15,0,0,0,0,1,1,0,0,14
2024-05-07,BB003,B-,PRBC,42,0,0,0,0,2,2,0,0,40
2024-05-07,BB003,B-,Platelets,0,1,0,0,0,1,1,0,0,0
2024-05-07,BB003,B-,FFP,90,0,0,0,0,1,1,0,0,89
2024-05-07,BB003,A-,PRBC,55,2,0,0,0,0,0,0,0,57
2024-05-07,BB003,A-,Platelets,3,1,0,0,0,0,0,0,0,4
2024-05-07,BB003,A-,FFP,61,1,0,0,0,1,1,0,0,61
2024-05-07,BB003,AB-,PRBC,16,1,0,0,0,1,1,0,0,16
2024-05-07,BB003,AB-,Platelets,1,0,0,0,0,0,0,0,0,1
2024-05-07,BB003,AB-,FFP,2,0,0,0,0,0,0,0,0,2
2024-05-07,BB004,O+,PRBC,673,5,0,0,0,23,23,0,0,655
2024-05-07,BB004,O+,Platelets,29,1,0,0,0,25,25,2,2,3
2024-05-07,BB004,O+,FFP,107,4,0,0,0,10,10,0,0,101
2024-05-07,BB004,B+,PRBC,406,24,0,0,0,13,13,0,0,417
2024-05-07,BB004,B+,Platelets,25,12,0,0,0,4,4,0,0,33
2024-05-07,BB004,B+,FFP,314,3,0,0,0,0,0,0,0,317
2024-05-07,BB004,A+,PRBC,192,10,0,0,0,4,4,0,0,198
2024-05-07,BB004,A+,Platelets,31,5,0,0,0,2,2,3,3,31
2024-05-07,BB004,A+,FFP,142,5,0,0,0,2,2,0,0,145
2024-05-07,BB004,AB+,PRBC,105,8,0,0,0,4,4,0,0,109
2024-05-07,BB004,AB+,Platelets,6,1,0,0,0,0,0,0,0,7
2024-05-07,BB004,AB+,FFP,0,0,0,0,0,0,0,0,0,0
2024-05-07,BB004,O-,PRBC,91,5,0,0,0,1,1,0,0,95
2024-05-07,BB004,O-,Platelets,0,1,0,0,0,1,1,0,0,0
2024-05-07,BB004,O-,FFP,25,1,0,0,0,0,0,0,0,26
2024-05-07,BB004,B-,PRBC,49,0,0,0,0,2,2,0,0,47
2024-05-07,BB004,B-,Platelets,3,2,0,0,0,1,1,0,0,4
2024-05-07,BB004,B-,FFP,44,0,0,0,0,1,1,0,0,43
2024-05-07,BB004,A-,PRBC,61,0,0,0,0,0,0,0,0,61
2024-05-07,BB004,A-,Platelets,3,1,0,0,0,4,4,0,0,0
2024-05-07,BB004,A-,FFP,8,1,0,0,0,0,0,0,0,9
2024-05-07,BB004,AB-,PRBC,10,0,0,0,0,1,1,0,0,9
2024-05-07,BB004,AB-,Platelets,1,0,0,0,0,1,0,1,1,0
2024-05-07,BB004,AB-,FFP,37,0,0,0,0,0,0,0,0,37
2024-05-07,BB005,O+,PRBC,69,19,0,0,0,27,27,0,0,61
2024-05-07,BB005,O+,Platelets,44,18,0,0,0,9,9,0,0,53
2024-05-07,BB005,O+,FFP,402,8,0,0,0,9,9,0,0,401
2024-05-07,BB005,B+,PRBC,163,26,0,0,0,6,6,0,0,183
2024-05-07,BB005,B+,Platelets,54,2,0,0,0,3,3,24,24,29
2024-05-07,BB005,B+,FFP,301,7,0,0,0,1,1,0,0,307
2024-05-07,BB005,A+,PRBC,224,19,0,0,0,17,17,0,0,226
2024-05-07,BB005,A+,Platelets,0,2,0,0,0,9,2,0,0,0
2024-05-07,BB005,A+,FFP,128,6,0,0,0,8,8,0,0,126
2024-05-07,BB005,AB+,PRBC,12,2,0,0,0,0,0,0,0,14
2024-05-07,BB005,AB+,Platelets,12,2,0,0,0,2,2,0,0,12
2024-05-07,BB005,AB+,FFP,45,1,0,0,0,1,1,0,0,45
2024-05-07,BB005,O-,PRBC,90,5,0,0,0,9,9,0,0,86
2024-05-07,BB005,O-,Platelets,1,2,0,0,3,0,0,0,0,0
2024-05-07,BB005,O-,FFP,9,2,0,0,0,2,2,0,0,9
2024-05-07,BB005,B-,PRBC,52,0,0,0,0,1,1,0,0,51
2024-05-07,BB005,B-,Platelets,3,1,0,0,0,1,1,1,1,2
2024-05-07,BB005,B-,FFP,27,1,0,0,0,0,0,0,0,28
2024-05-07,BB005,A-,PRBC,51,1,0,0,2,0,0,0,0,50
2024-05-07,BB005,A-,Platelets,5,1,0,0,0,2,2,0,0,4
2024-05-07,BB005,A-,FFP,5,1,0,0,0,1,1,0,0,5
2024-05-07,BB005,AB-,PRBC,26,2,0,0,0,1,1,0,0,27
2024-05-07,BB005,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-07,BB005,AB-,FFP,4,0,0,0,0,0,0,0,0,4
2024-05-07,BB006,O+,PRBC,1245,1,0,0,0,23,23,0,0,1223
2024-05-07,BB006,O+,Platelets,108,8,0,0,0,9,9,12,12,95
2024-05-07,BB006,O+,FFP,81,8,0,0,0,7,7,0,0,82
2024-05-07,BB006,B+,PRBC,129,5,0,0,0,21,21,0,0,113
2024-05-07,BB006,B+,Platelets,16,10,0,0,0,10,10,0,0,16
2024-05-07,BB006,B+,FFP,395,1,0,0,0,1,1,0,0,395
2024-05-07,BB006,A+,PRBC,348,20,0,0,0,6,6,0,0,362
2024-05-07,BB006,A+,Platelets,36,4,0,0,1,3,3,9,9,27
2024-05-07,BB006,A+,FFP,7,4,0,0,0,6,6,0,0,5
2024-05-07,BB006,AB+,PRBC,189,3,0,0,0,0,0,0,0,192
2024-05-07,BB006,AB+,Platelets,12,1,0,0,0,0,0,0,0,13
2024-05-07,BB006,AB+,FFP,103,0,0,0,0,1,1,0,0,102
2024-05-07,BB006,O-,PRBC,61,2,0,0,0,4,4,0,0,59
2024-05-07,BB006,O-,Platelets,6,2,0,0,0,0,0,0,0,8
2024-05-07,BB006,O-,FFP,30,0,0,0,0,1,1,0,0,29
2024-05-07,BB006,B-,PRBC,59,2,0,0,0,0,0,0,0,61
2024-05-07,BB006,B-,Platelets,3,0,0,0,0,0,0,0,0,3
2024-05-07,BB006,B-,FFP,61,1,0,1,0,0,0,0,0,63
2024-05-07,BB006,A-,PRBC,42,4,0,0,0,1,1,0,0,45
2024-05-07,BB006,A-,Platelets,2,2,0,0,0,1,1,0,0,3
2024-05-07,BB006,A-,FFP,100,0,0,0,0,1,1,0,0,99
2024-05-07,BB006,AB-,PRBC,6,1,0,0,0,0,0,0,0,7
2024-05-07,BB006,AB-,Platelets,2,1,0,0,0,0,0,0,0,3
2024-05-07,BB006,AB-,FFP,7,0,0,0,0,0,0,0,0,7
2024-05-07,BB007,O+,PRBC,527,15,0,0,0,35,35,0,0,507
2024-05-07,BB007,O+,Platelets,35,10,0,0,0,17,17,0,0,28
2024-05-07,BB007,O+,FFP,527,2,0,0,0,4,4,0,0,525
2024-05-07,BB007,B+,PRBC,514,5,0,0,0,19,19,0,0,500
2024-05-07,BB007,B+,Platelets,60,2,0,0,0,10,10,1,1,51
2024-05-07,BB007,B+,FFP,240,9,0,0,0,4,4,0,0,245
2024-05-07,BB007,A+,PRBC,640,4,0,0,0,11,11,1,1,632
2024-05-07,BB007,A+,Platelets,33,3,0,4,0,7,7,0,0,33
2024-05-07,BB007,A+,FFP,212,2,0,0,0,0,0,0,0,214
2024-05-07,BB007,AB+,PRBC,188,3,0,0,0,0,0,0,0,191
2024-05-07,BB007,AB+,Platelets,11,0,0,0,0,5,5,0,0,6
2024-05-07,BB007,AB+,FFP,30,2,0,0,0,1,1,0,0,31
2024-05-07,BB007,O-,PRBC,48,1,0,0,0,2,2,0,0,47
2024-05-07,BB007,O-,Platelets,5,3,0,0,0,1,1,0,0,7
2024-05-07,BB007,O-,FFP,31,0,0,0,0,0,0,0,0,31
2024-05-07,BB007,B-,PRBC,42,2,0,0,0,1,1,0,0,43
2024-05-07,BB007,B-,Platelets,0,1,0,0,0,0,0,0,0,1
2024-05-07,BB007,B-,FFP,59,0,0,5,0,0,0,0,0,64
2024-05-07,BB007,A-,PRBC,43,3,0,0,0,0,0,0,0,46
2024-05-07,BB007,A-,Platelets,6,1,0,0,0,0,0,0,0,7
2024-05-07,BB007,A-,FFP,36,1,0,0,0,2,2,0,0,35
2024-05-07,BB007,AB-,PRBC,11,0,0,0,2,0,0,0,0,9
2024-05-07,BB007,AB-,Platelets,1,0,0,0,0,0,0,0,0,1
2024-05-07,BB007,AB-,FFP,28,0,0,2,0,0,0,0,0,30
2024-05-07,BB008,O+,PRBC,322,23,0,0,0,5,5,0,0,340
2024-05-07,BB008,O+,Platelets,46,21,0,0,0,7,7,17,17,43
2024-05-07,BB008,O+,FFP,282,3,0,0,0,2,2,0,0,283
2024-05-07,BB008,B+,PRBC,216,8,0,0,0,14,14,0,0,210
2024-05-07,BB008,B+,Platelets,7,3,0,0,0,1,1,0,0,9
2024-05-07,BB008,B+,FFP,150,0,0,0,0,5,5,0,0,145
2024-05-07,BB008,A+,PRBC,319,24,0,0,0,5,5,8,8,330
2024-05-07,BB008,A+,Platelets,4,5,0,0,0,3,3,0,0,6
2024-05-07,BB008,A+,FFP,159,3,0,0,0,2,2,0,0,160
2024-05-07,BB008,AB+,PRBC,77,2,0,0,0,6,6,0,0,73
2024-05-07,BB008,AB+,Platelets,4,4,0,0,0,1,1,1,1,6
2024-05-07,BB008,AB+,FFP,102,1,0,2,0,1,1,0,0,104
2024-05-07,BB008,O-,PRBC,25,0,0,0,0,0,0,0,0,25
2024-05-07,BB008,O-,Platelets,3,1,0,0,0,0,0,0,0,4
2024-05-07,BB008,O-,FFP,44,0,0,0,0,0,0,0,0,44
2024-05-07,BB008,B-,PRBC,23,2,0,0,0,1,1,0,0,24
2024-05-07,BB008,B-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-07,BB008,B-,FFP,50,1,0,0,0,0,0,0,0,51
2024-05-07,BB008,A-,PRBC,36,2,0,0,0,0,0,0,0,38
2024-05-07,BB008,A-,Platelets,2,1,0,0,0,1,1,0,0,2
2024-05-07,BB008,A-,FFP,37,0,0,0,0,0,0,0,0,37
2024-05-07,BB008,AB-,PRBC,1,0,0,0,0,1,1,0,0,0
2024-05-07,BB008,AB-,Platelets,2,0,0,0,0,0,0,2,2,0
2024-05-07,BB008,AB-,FFP,31,0,0,0,0,0,0,0,0,31
2024-05-07,BB009,O+,PRBC,687,40,0,0,0,11,11,0,0,716
2024-05-07,BB009,O+,Platelets,60,7,0,0,0,4,4,0,0,63
2024-05-07,BB009,O+,FFP,423,20,0,0,0,29,29,0,0,414
2024-05-07,BB009,B+,PRBC,656,16,0,0,0,8,8,0,0,664
2024-05-07,BB009,B+,Platelets,57,5,0,0,0,2,2,0,0,60
2024-05-07,BB009,B+,FFP,189,10,0,0,0,3,3,0,0,196
2024-05-07,BB009,A+,PRBC,374,37,0,0,0,8,8,0,0,403
2024-05-07,BB009,A+,Platelets,16,18,0,0,0,13,13,0,0,21
2024-05-07,BB009,A+,FFP,219,4,0,0,0,4,4,0,0,219
2024-05-07,BB009,AB+,PRBC,122,0,0,0,0,7,7,0,0,115
2024-05-07,BB009,AB+,Platelets,12,0,0,0,0,1,1,0,0,11
2024-05-07,BB009,AB+,FFP,39,1,0,0,0,0,0,0,0,40
2024-05-07,BB009,O-,PRBC,61,3,0,0,0,4,4,0,0,60
2024-05-07,BB009,O-,Platelets,3,1,0,3,0,0,0,1,1,6
2024-05-07,BB009,O-,FFP,88,1,0,0,0,2,2,0,0,87
2024-05-07,BB009,B-,PRBC,18,1,0,4,0,0,0,0,0,23
2024-05-07,BB009,B-,Platelets,1,0,0,0,0,1,1,0,0,0
2024-05-07,BB009,B-,FFP,12,1,0,0,0,1,1,0,0,12
2024-05-07,BB009,A-,PRBC,24,1,0,0,0,1,1,0,0,24
2024-05-07,BB009,A-,Platelets,2,0,0,0,0,0,0,0,0,2
2024-05-07,BB009,A-,FFP,27,2,0,0,0,0,0,0,0,29
2024-05-07,BB009,AB-,PRBC,24,0,0,0,0,0,0,0,0,24
2024-05-07,BB009,AB-,Platelets,3,0,0,0,0,1,1,0,0,2
2024-05-07,BB009,AB-,FFP,29,0,0,0,0,0,0,0,0,29
2024-05-07,BB010,O+,PRBC,624,18,0,0,0,49,49,0,0,593
2024-05-07,BB010,O+,Platelets,33,21,0,0,0,6,6,0,0,48
2024-05-07,BB010,O+,FFP,197,2,0,0,0,7,7,0,0,192
2024-05-07,BB010,B+,PRBC,127,2,0,0,0,5,5,0,0,124
2024-05-07,BB010,B+,Platelets,37,15,0,0,0,11,11,0,0,41
2024-05-07,BB010,B+,FFP,198,4,0,0,0,15,15,0,0,187
2024-05-07,BB010,A+,PRBC,221,3,0,0,0,12,12,0,0,212
2024-05-07,BB010,A+,Platelets,9,2,0,0,0,5,5,0,0,6
2024-05-07,BB010,A+,FFP,90,1,0,0,0,4,4,0,0,87
2024-05-07,BB010,AB+,PRBC,185,1,0,0,0,15,15,0,0,171
2024-05-07,BB010,AB+,Platelets,29,1,0,0,0,3,3,1,1,26
2024-05-07,BB010,AB+,FFP,75,3,0,0,0,2,2,0,0,76
2024-05-07,BB010,O-,PRBC,98,2,0,5,0,2,2,0,0,103
2024-05-07,BB010,O-,Platelets,5,1,0,0,0,1,1,0,0,5
2024-05-07,BB010,O-,FFP,51,0,0,0,0,0,0,0,0,51
2024-05-07,BB010,B-,PRBC,52,2,0,0,0,2,2,0,0,52
2024-05-07,BB010,B-,Platelets,0,1,0,0,0,2,1,0,0,0
2024-05-07,BB010,B-,FFP,19,1,0,0,0,2,2,0,0,18
2024-05-07,BB010,A-,PRBC,54,1,0,0,0,1,1,0,0,54
2024-05-07,BB010,A-,Platelets,5,1,0,0,0,1,1,2,2,3
2024-05-07,BB010,A-,FFP,27,0,0,0,0,0,0,0,0,27
2024-05-07,BB010,AB-,PRBC,7,0,0,0,0,0,0,0,0,7
2024-05-07,BB010,AB-,Platelets,1,1,0,0,0,0,0,0,0,2
2024-05-07,BB010,AB-,FFP,32,0,0,0,0,0,0,0,0,32
2024-05-07,BB011,O+,PRBC,612,5,0,0,0,2,2,0,0,615
2024-05-07,BB011,O+,Platelets,32,8,0,0,0,3,3,2,2,35
2024-05-07,BB011,O+,FFP,112,7,0,0,0,8,8,0,0,111
2024-05-07,BB011,B+,PRBC,314,22,0,0,0,11,11,0,0,325
2024-05-07,BB011,B+,Platelets,2,8,0,0,0,1,1,0,0,9
2024-05-07,BB011,B+,FFP,15,1,0,4,0,2,2,0,0,18
2024-05-07,BB011,A+,PRBC,123,5,0,0,0,4,4,0,0,124
2024-05-07,BB011,A+,Platelets,13,3,0,0,0,5,5,0,0,11
2024-05-07,BB011,A+,FFP,96,2,0,0,0,1,1,0,0,97
2024-05-07,BB011,AB+,PRBC,113,0,0,0,0,6,6,0,0,107
2024-05-07,BB011,AB+,Platelets,0,1,0,0,0,0,0,0,0,1
2024-05-07,BB011,AB+,FFP,48,0,0,0,0,0,0,0,0,48
2024-05-07,BB011,O-,PRBC,37,2,0,0,0,1,1,0,0,38
2024-05-07,BB011,O-,Platelets,5,0,0,0,0,1,1,0,0,4
2024-05-07,BB011,O-,FFP,38,0,0,0,0,0,0,0,0,38
2024-05-07,BB011,B-,PRBC,29,1,0,0,0,2,2,0,0,28
2024-05-07,BB011,B-,Platelets,5,0,0,0,0,0,0,0,0,5
2024-05-07,BB011,B-,FFP,26,0,0,0,0,0,0,0,0,26
2024-05-07,BB011,A-,PRBC,21,1,0,0,0,0,0,0,0,22
2024-05-07,BB011,A-,Platelets,1,0,0,5,0,1,1,0,0,5
2024-05-07,BB011,A-,FFP,34,0,0,0,0,0,0,0,0,34
2024-05-07,BB011,AB-,PRBC,14,0,0,0,0,0,0,0,0,14
2024-05-07,BB011,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-07,BB011,AB-,FFP,10,0,0,0,0,0,0,0,0,10
2024-05-07,BB012,O+,PRBC,163,2,0,0,0,4,4,0,0,161
2024-05-07,BB012,O+,Platelets,12,2,0,4,0,2,2,0,0,16
2024-05-07,BB012,O+,FFP,155,4,0,0,0,3,3,0,0,156
2024-05-07,BB012,B+,PRBC,104,1,0,0,0,3,3,0,0,102
2024-05-07,BB012,B+,Platelets,5,0,0,0,5,0,0,0,0,0
2024-05-07,BB012,B+,FFP,30,2,0,0,0,2,2,0,0,30
2024-05-07,BB012,A+,PRBC,127,5,0,0,0,7,7,6,6,119
2024-05-07,BB012,A+,Platelets,13,1,0,0,0,1,1,0,0,13
2024-05-07,BB012,A+,FFP,86,1,0,0,0,0,0,0,0,87
2024-05-07,BB012,AB+,PRBC,4,2,0,0,0,1,1,0,0,5
2024-05-07,BB012,AB+,Platelets,0,2,0,0,0,0,0,0,0,2
2024-05-07,BB012,AB+,FFP,26,0,0,0,0,0,0,0,0,26
2024-05-07,BB012,O-,PRBC,5,1,0,0,0,0,0,0,0,6
2024-05-07,BB012,O-,Platelets,0,0,0,0,0,1,0,0,0,0
2024-05-07,BB012,O-,FFP,3,0,0,0,0,0,0,0,0,3
2024-05-07,BB012,B-,PRBC,2,0,0,0,0,0,0,0,0,2
2024-05-07,BB012,B-,Platelets,1,0,0,0,0,0,0,1,1,0
2024-05-07,BB012,B-,FFP,1,0,0,0,0,0,0,0,0,1
2024-05-07,BB012,A-,PRBC,10,0,0,0,0,0,0,0,0,10
2024-05-07,BB012,A-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-07,BB012,A-,FFP,7,1,0,0,0,0,0,0,0,8
2024-05-07,BB012,AB-,PRBC,12,0,0,0,0,0,0,0,0,12
2024-05-07,BB012,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-05-07,BB012,AB-,FFP,8,0,0,0,0,0,0,0,0,8
2024-05-08,BB001,O+,PRBC,605,60,1,0,0,22,22,0,1,643
2024-05-08,BB001,O+,Platelets,57,5,0,0,0,11,11,8,8,43
2024-05-08,BB001,O+,FFP,216,10,0,0,0,2,2,0,0,224
2024-05-08,BB001,B+,PRBC,503,11,0,0,0,23,23,0,0,491
2024-05-08,BB001,B+,Platelets,40,2,0,0,0,21,21,0,0,21
2024-05-08,BB001,B+,FFP,361,4,0,0,0,8,8,0,0,357
2024-05-08,BB001,A+,PRBC,392,13,0,2,0,17,17,0,0,390
2024-05-08,BB001,A+,Platelets,62,0,0,4,0,1,1,2,2,63
